============================================================================================== 
Warning! Mixing Conda and module environments may lead to corruption of the
user environment. 
We do not recommend users mixing those two environments unless absolutely
necessary. Note that 
SURF does not provide any support for Conda environment.
For more information, please refer to our software policy page:
https://servicedesk.surf.nl/wiki/display/WIKI/Software+policy+Snellius#SoftwarepolicySnellius-UseofAnacondaandMinicondaenvironmentsonSnellius 

Remember that many packages have already been installed on the system and can
be loaded using 
the 'module load <package__name>' command. If you are uncertain if a package is
already available 
on the system, please use 'module avail' or 'module spider' to search for it.
============================================================================================== 
building network of steps: 
[1, 2, 3, 4] 10
 ********************** Block 1  **********************
|		inScales 3 outScales 3 inChannels 16 outChannels 6		|

 ********************** Block 2  **********************
|		inScales 3 outScales 3 inChannels 22 outChannels 6		|

|		inScales 3 outScales 3 inChannels 28 outChannels 6		|

 ********************** Block 3  **********************
|		inScales 3 outScales 3 inChannels 34 outChannels 6		|

|		inScales 3 outScales 2 inChannels 40 outChannels 6		|
|		Transition layer inserted! (max), inChannels 46, outChannels 23	|

|		inScales 2 outScales 2 inChannels 23 outChannels 6		|

 ********************** Block 4  **********************
|		inScales 2 outScales 2 inChannels 29 outChannels 6		|

|		inScales 2 outScales 2 inChannels 35 outChannels 6		|

|		inScales 2 outScales 1 inChannels 41 outChannels 6		|
|		Transition layer inserted! (max), inChannels 47, outChannels 23	|

|		inScales 1 outScales 1 inChannels 23 outChannels 6		|

---------------------
FLOPs: 6.86M, Params: 0.30M
---------------------
FLOPs: 14.35M, Params: 0.65M
---------------------
FLOPs: 26.13M, Params: 1.02M
---------------------
FLOPs: 38.04M, Params: 1.42M
building network of steps: 
[1, 2, 3, 4] 10
 ********************** Block 1  **********************
|		inScales 3 outScales 3 inChannels 16 outChannels 6		|

 ********************** Block 2  **********************
|		inScales 3 outScales 3 inChannels 22 outChannels 6		|

|		inScales 3 outScales 3 inChannels 28 outChannels 6		|

 ********************** Block 3  **********************
|		inScales 3 outScales 3 inChannels 34 outChannels 6		|

|		inScales 3 outScales 2 inChannels 40 outChannels 6		|
|		Transition layer inserted! (max), inChannels 46, outChannels 23	|

|		inScales 2 outScales 2 inChannels 23 outChannels 6		|

 ********************** Block 4  **********************
|		inScales 2 outScales 2 inChannels 29 outChannels 6		|

|		inScales 2 outScales 2 inChannels 35 outChannels 6		|

|		inScales 2 outScales 1 inChannels 41 outChannels 6		|
|		Transition layer inserted! (max), inChannels 47, outChannels 23	|

|		inScales 1 outScales 1 inChannels 23 outChannels 6		|

Files already downloaded and verified
Files already downloaded and verified
Number of training samples:  50000
Number of test samples:  10000
!!!!!! Load train_set_index !!!!!!
Epoch: [0][1/704]	Time 1.479	Data 1.065	Loss 18.59	Acc@1 0.0	Acc@5 6.2
Epoch: [75][411/704]	Time 0.121	Data 0.001	Loss 5.51	Acc@1 60.9	Acc@5 92.2
Epoch: [75][421/704]	Time 0.121	Data 0.001	Loss 5.79	Acc@1 67.2	Acc@5 89.1
Epoch: [75][431/704]	Time 0.121	Data 0.001	Loss 4.71	Acc@1 67.2	Acc@5 92.2
Epoch: [75][441/704]	Time 0.121	Data 0.001	Loss 5.12	Acc@1 73.4	Acc@5 90.6
Epoch: [75][451/704]	Time 0.121	Data 0.001	Loss 6.31	Acc@1 48.4	Acc@5 90.6
Epoch: [75][461/704]	Time 0.121	Data 0.001	Loss 4.97	Acc@1 67.2	Acc@5 89.1
Epoch: [75][471/704]	Time 0.121	Data 0.001	Loss 5.67	Acc@1 65.6	Acc@5 90.6
Epoch: [75][481/704]	Time 0.121	Data 0.001	Loss 6.02	Acc@1 71.9	Acc@5 93.8
Epoch: [75][491/704]	Time 0.121	Data 0.001	Loss 5.12	Acc@1 73.4	Acc@5 92.2
Epoch: [75][501/704]	Time 0.121	Data 0.001	Loss 4.48	Acc@1 75.0	Acc@5 92.2
Epoch: [75][511/704]	Time 0.121	Data 0.001	Loss 5.62	Acc@1 68.8	Acc@5 92.2
Epoch: [75][521/704]	Time 0.121	Data 0.001	Loss 7.47	Acc@1 54.7	Acc@5 84.4
Epoch: [75][531/704]	Time 0.121	Data 0.001	Loss 6.27	Acc@1 60.9	Acc@5 89.1
Epoch: [75][541/704]	Time 0.121	Data 0.001	Loss 4.16	Acc@1 78.1	Acc@5 96.9
Epoch: [75][551/704]	Time 0.121	Data 0.001	Loss 7.29	Acc@1 60.9	Acc@5 84.4
Epoch: [75][561/704]	Time 0.121	Data 0.001	Loss 4.63	Acc@1 68.8	Acc@5 90.6
Epoch: [75][571/704]	Time 0.121	Data 0.001	Loss 4.41	Acc@1 81.2	Acc@5 93.8
Epoch: [75][581/704]	Time 0.121	Data 0.001	Loss 5.06	Acc@1 68.8	Acc@5 96.9
Epoch: [75][591/704]	Time 0.121	Data 0.001	Loss 5.90	Acc@1 67.2	Acc@5 85.9
Epoch: [75][601/704]	Time 0.121	Data 0.001	Loss 5.92	Acc@1 70.3	Acc@5 89.1
Epoch: [75][611/704]	Time 0.121	Data 0.001	Loss 6.31	Acc@1 60.9	Acc@5 85.9
Epoch: [75][621/704]	Time 0.121	Data 0.001	Loss 5.00	Acc@1 65.6	Acc@5 89.1
Epoch: [75][631/704]	Time 0.121	Data 0.001	Loss 5.16	Acc@1 73.4	Acc@5 90.6
Epoch: [75][641/704]	Time 0.121	Data 0.001	Loss 4.73	Acc@1 81.2	Acc@5 95.3
Epoch: [75][651/704]	Time 0.121	Data 0.001	Loss 5.94	Acc@1 59.4	Acc@5 92.2
Epoch: [75][661/704]	Time 0.121	Data 0.001	Loss 5.55	Acc@1 64.1	Acc@5 92.2
Epoch: [75][671/704]	Time 0.121	Data 0.001	Loss 5.25	Acc@1 67.2	Acc@5 92.2
Epoch: [75][681/704]	Time 0.121	Data 0.001	Loss 5.20	Acc@1 68.8	Acc@5 92.2
Epoch: [75][691/704]	Time 0.121	Data 0.001	Loss 4.90	Acc@1 65.6	Acc@5 87.5
Epoch: [75][701/704]	Time 0.121	Data 0.001	Loss 4.42	Acc@1 71.9	Acc@5 98.4
Epoch: [1/79]	Time 0.101	Data 0.086	Loss 7.0566	Acc@1 64.0625	Acc@5 87.5000
Epoch: [11/79]	Time 0.024	Data 0.012	Loss 8.3915	Acc@1 51.5625	Acc@5 76.5625
Epoch: [21/79]	Time 0.021	Data 0.008	Loss 6.8550	Acc@1 56.2500	Acc@5 87.5000
Epoch: [31/79]	Time 0.019	Data 0.007	Loss 7.2214	Acc@1 53.1250	Acc@5 85.9375
Epoch: [41/79]	Time 0.019	Data 0.006	Loss 5.4199	Acc@1 65.6250	Acc@5 89.0625
Epoch: [51/79]	Time 0.018	Data 0.006	Loss 7.2371	Acc@1 60.9375	Acc@5 84.3750
Epoch: [61/79]	Time 0.018	Data 0.006	Loss 6.4444	Acc@1 64.0625	Acc@5 82.8125
Epoch: [71/79]	Time 0.018	Data 0.005	Loss 9.3554	Acc@1 50.0000	Acc@5 78.1250
 * prec@1 47.980 prec@5 78.560
 * prec@1 52.980 prec@5 83.440
 * prec@1 57.560 prec@5 85.900
 * prec@1 58.140 prec@5 86.180
Current best validation last_bloc_accuracy 58.26
Namespace(MIE=False, arch='msdnet', base=1, batch_size=64, bnFactor=[1, 2, 4], bottleneck=True, compute_only_laplace=False, data='cifar100', data_root='./CIFAR100/', decay_rate=0.1, epochs=300, evalmode=None, evaluate_from=None, gpu=None, grFactor=[1, 2, 4], growthRate=6, laplace=False, laplace_temperature=1.0, lr=0.1, lr_type='multistep', momentum=0.9, nBlocks=4, nChannels=16, nScales=3, n_flops=[6859876.0, 14350024.0, 26127404.0, 38042768.0], n_mc_samples=1, num_classes=100, optimize_temperature=False, optimize_var0=False, optimizer='sgd', print_freq=10, prune='max', reduction=0.5, resume=None, save='./MSDNet/cifar100_4', seed=0, splits=['train', 'val', 'test'], start_epoch=0, step=1, stepmode='lin_grow', temperature=1.0, use_valid=True, var0=2.0, weight_decay=0.0001, workers=1)
=> saving checkpoint './MSDNet/cifar100_4/save_models/checkpoint_075.pth.tar'
=> saved checkpoint './MSDNet/cifar100_4/save_models/checkpoint_075.pth.tar'
Epoch: [76][1/704]	Time 0.299	Data 0.131	Loss 5.24	Acc@1 75.0	Acc@5 93.8
Epoch: [76][11/704]	Time 0.137	Data 0.012	Loss 6.17	Acc@1 62.5	Acc@5 87.5
Epoch: [76][21/704]	Time 0.129	Data 0.007	Loss 4.56	Acc@1 71.9	Acc@5 96.9
Epoch: [76][31/704]	Time 0.127	Data 0.004	Loss 4.97	Acc@1 67.2	Acc@5 93.8
Epoch: [76][41/704]	Time 0.125	Data 0.003	Loss 4.48	Acc@1 64.1	Acc@5 92.2
Epoch: [76][51/704]	Time 0.124	Data 0.003	Loss 4.51	Acc@1 71.9	Acc@5 92.2
Epoch: [76][61/704]	Time 0.124	Data 0.002	Loss 6.34	Acc@1 54.7	Acc@5 89.1
Epoch: [76][71/704]	Time 0.124	Data 0.002	Loss 5.38	Acc@1 70.3	Acc@5 92.2
Epoch: [76][81/704]	Time 0.124	Data 0.002	Loss 5.10	Acc@1 70.3	Acc@5 93.8
Epoch: [76][91/704]	Time 0.123	Data 0.002	Loss 5.29	Acc@1 75.0	Acc@5 92.2
Epoch: [76][101/704]	Time 0.123	Data 0.002	Loss 4.85	Acc@1 67.2	Acc@5 92.2
Epoch: [76][111/704]	Time 0.123	Data 0.002	Loss 5.77	Acc@1 65.6	Acc@5 95.3
Epoch: [76][121/704]	Time 0.123	Data 0.001	Loss 5.44	Acc@1 62.5	Acc@5 93.8
Epoch: [76][131/704]	Time 0.122	Data 0.001	Loss 3.73	Acc@1 76.6	Acc@5 96.9
Epoch: [76][141/704]	Time 0.122	Data 0.001	Loss 5.33	Acc@1 79.7	Acc@5 92.2
Epoch: [76][151/704]	Time 0.122	Data 0.001	Loss 5.67	Acc@1 59.4	Acc@5 87.5
Epoch: [76][161/704]	Time 0.122	Data 0.001	Loss 4.72	Acc@1 71.9	Acc@5 95.3
Epoch: [76][171/704]	Time 0.122	Data 0.001	Loss 5.53	Acc@1 65.6	Acc@5 93.8
Epoch: [76][181/704]	Time 0.122	Data 0.001	Loss 6.11	Acc@1 62.5	Acc@5 92.2
Epoch: [76][191/704]	Time 0.122	Data 0.001	Loss 5.89	Acc@1 75.0	Acc@5 90.6
Epoch: [76][201/704]	Time 0.122	Data 0.001	Loss 4.82	Acc@1 68.8	Acc@5 90.6
Epoch: [76][211/704]	Time 0.122	Data 0.001	Loss 4.65	Acc@1 75.0	Acc@5 93.8
Epoch: [76][221/704]	Time 0.122	Data 0.001	Loss 6.15	Acc@1 62.5	Acc@5 87.5
Epoch: [76][231/704]	Time 0.122	Data 0.001	Loss 6.09	Acc@1 67.2	Acc@5 90.6
Epoch: [76][241/704]	Time 0.122	Data 0.001	Loss 6.33	Acc@1 62.5	Acc@5 89.1
Epoch: [76][251/704]	Time 0.122	Data 0.001	Loss 4.62	Acc@1 73.4	Acc@5 87.5
Epoch: [76][261/704]	Time 0.122	Data 0.001	Loss 4.46	Acc@1 73.4	Acc@5 95.3
Epoch: [76][271/704]	Time 0.122	Data 0.001	Loss 6.61	Acc@1 64.1	Acc@5 85.9
Epoch: [76][281/704]	Time 0.122	Data 0.001	Loss 5.80	Acc@1 68.8	Acc@5 92.2
Epoch: [76][291/704]	Time 0.122	Data 0.001	Loss 4.17	Acc@1 71.9	Acc@5 96.9
Epoch: [76][301/704]	Time 0.122	Data 0.001	Loss 4.51	Acc@1 73.4	Acc@5 92.2
Epoch: [76][311/704]	Time 0.122	Data 0.001	Loss 5.03	Acc@1 65.6	Acc@5 90.6
Epoch: [76][321/704]	Time 0.122	Data 0.001	Loss 4.74	Acc@1 71.9	Acc@5 95.3
Epoch: [76][331/704]	Time 0.121	Data 0.001	Loss 6.24	Acc@1 60.9	Acc@5 84.4
Epoch: [76][341/704]	Time 0.121	Data 0.001	Loss 4.92	Acc@1 64.1	Acc@5 95.3
Epoch: [76][351/704]	Time 0.121	Data 0.001	Loss 5.29	Acc@1 65.6	Acc@5 89.1
Epoch: [76][361/704]	Time 0.121	Data 0.001	Loss 5.44	Acc@1 65.6	Acc@5 90.6
Epoch: [76][371/704]	Time 0.121	Data 0.001	Loss 4.04	Acc@1 78.1	Acc@5 96.9
Epoch: [76][381/704]	Time 0.121	Data 0.001	Loss 5.38	Acc@1 67.2	Acc@5 95.3
Epoch: [76][391/704]	Time 0.121	Data 0.001	Loss 5.64	Acc@1 65.6	Acc@5 92.2
Epoch: [76][401/704]	Time 0.121	Data 0.001	Loss 5.80	Acc@1 62.5	Acc@5 93.8
Epoch: [76][411/704]	Time 0.121	Data 0.001	Loss 4.88	Acc@1 71.9	Acc@5 95.3
Epoch: [76][421/704]	Time 0.121	Data 0.001	Loss 4.34	Acc@1 68.8	Acc@5 95.3
Epoch: [76][431/704]	Time 0.121	Data 0.001	Loss 5.97	Acc@1 64.1	Acc@5 82.8
Epoch: [76][441/704]	Time 0.121	Data 0.001	Loss 4.74	Acc@1 75.0	Acc@5 96.9
Epoch: [76][451/704]	Time 0.121	Data 0.001	Loss 6.13	Acc@1 64.1	Acc@5 89.1
Epoch: [76][461/704]	Time 0.121	Data 0.001	Loss 5.58	Acc@1 59.4	Acc@5 93.8
Epoch: [76][471/704]	Time 0.121	Data 0.001	Loss 5.32	Acc@1 67.2	Acc@5 95.3
Epoch: [76][481/704]	Time 0.121	Data 0.001	Loss 5.99	Acc@1 64.1	Acc@5 93.8
Epoch: [76][491/704]	Time 0.121	Data 0.001	Loss 4.39	Acc@1 76.6	Acc@5 92.2
Epoch: [76][501/704]	Time 0.121	Data 0.001	Loss 4.59	Acc@1 73.4	Acc@5 93.8
Epoch: [76][511/704]	Time 0.121	Data 0.001	Loss 4.83	Acc@1 62.5	Acc@5 90.6
Epoch: [76][521/704]	Time 0.121	Data 0.001	Loss 6.56	Acc@1 64.1	Acc@5 85.9
Epoch: [76][531/704]	Time 0.121	Data 0.001	Loss 5.37	Acc@1 65.6	Acc@5 95.3
Epoch: [76][541/704]	Time 0.121	Data 0.001	Loss 5.19	Acc@1 73.4	Acc@5 93.8
Epoch: [76][551/704]	Time 0.121	Data 0.001	Loss 6.00	Acc@1 64.1	Acc@5 87.5
Epoch: [76][561/704]	Time 0.121	Data 0.001	Loss 5.32	Acc@1 70.3	Acc@5 92.2
Epoch: [76][571/704]	Time 0.121	Data 0.001	Loss 4.27	Acc@1 75.0	Acc@5 95.3
Epoch: [76][581/704]	Time 0.121	Data 0.001	Loss 4.85	Acc@1 62.5	Acc@5 92.2
Epoch: [76][591/704]	Time 0.121	Data 0.001	Loss 5.93	Acc@1 68.8	Acc@5 85.9
Epoch: [76][601/704]	Time 0.121	Data 0.001	Loss 5.32	Acc@1 70.3	Acc@5 87.5
Epoch: [76][611/704]	Time 0.121	Data 0.001	Loss 5.70	Acc@1 73.4	Acc@5 87.5
Epoch: [76][621/704]	Time 0.121	Data 0.001	Loss 6.27	Acc@1 62.5	Acc@5 93.8
Epoch: [76][631/704]	Time 0.121	Data 0.001	Loss 5.35	Acc@1 60.9	Acc@5 93.8
Epoch: [76][641/704]	Time 0.121	Data 0.001	Loss 5.13	Acc@1 64.1	Acc@5 93.8
Epoch: [76][651/704]	Time 0.121	Data 0.001	Loss 3.97	Acc@1 67.2	Acc@5 96.9
Epoch: [76][661/704]	Time 0.121	Data 0.001	Loss 5.26	Acc@1 70.3	Acc@5 90.6
Epoch: [76][671/704]	Time 0.121	Data 0.001	Loss 5.44	Acc@1 67.2	Acc@5 92.2
Epoch: [76][681/704]	Time 0.121	Data 0.001	Loss 4.97	Acc@1 68.8	Acc@5 90.6
Epoch: [76][691/704]	Time 0.121	Data 0.001	Loss 5.23	Acc@1 73.4	Acc@5 95.3
Epoch: [76][701/704]	Time 0.121	Data 0.001	Loss 5.13	Acc@1 62.5	Acc@5 90.6
Epoch: [1/79]	Time 0.101	Data 0.086	Loss 6.5398	Acc@1 64.0625	Acc@5 84.3750
Epoch: [11/79]	Time 0.024	Data 0.012	Loss 8.3491	Acc@1 50.0000	Acc@5 81.2500
Epoch: [21/79]	Time 0.021	Data 0.008	Loss 7.4333	Acc@1 48.4375	Acc@5 84.3750
Epoch: [31/79]	Time 0.019	Data 0.007	Loss 8.0274	Acc@1 62.5000	Acc@5 85.9375
Epoch: [41/79]	Time 0.019	Data 0.006	Loss 8.4080	Acc@1 40.6250	Acc@5 87.5000
Epoch: [51/79]	Time 0.018	Data 0.006	Loss 9.1900	Acc@1 50.0000	Acc@5 79.6875
Epoch: [61/79]	Time 0.018	Data 0.006	Loss 7.1844	Acc@1 56.2500	Acc@5 84.3750
Epoch: [71/79]	Time 0.018	Data 0.005	Loss 6.9217	Acc@1 57.8125	Acc@5 82.8125
 * prec@1 47.720 prec@5 77.880
 * prec@1 52.660 prec@5 82.320
 * prec@1 57.580 prec@5 85.340
 * prec@1 56.200 prec@5 85.680
Current best validation last_bloc_accuracy 58.26
Namespace(MIE=False, arch='msdnet', base=1, batch_size=64, bnFactor=[1, 2, 4], bottleneck=True, compute_only_laplace=False, data='cifar100', data_root='./CIFAR100/', decay_rate=0.1, epochs=300, evalmode=None, evaluate_from=None, gpu=None, grFactor=[1, 2, 4], growthRate=6, laplace=False, laplace_temperature=1.0, lr=0.1, lr_type='multistep', momentum=0.9, nBlocks=4, nChannels=16, nScales=3, n_flops=[6859876.0, 14350024.0, 26127404.0, 38042768.0], n_mc_samples=1, num_classes=100, optimize_temperature=False, optimize_var0=False, optimizer='sgd', print_freq=10, prune='max', reduction=0.5, resume=None, save='./MSDNet/cifar100_4', seed=0, splits=['train', 'val', 'test'], start_epoch=0, step=1, stepmode='lin_grow', temperature=1.0, use_valid=True, var0=2.0, weight_decay=0.0001, workers=1)
=> saving checkpoint './MSDNet/cifar100_4/save_models/checkpoint_076.pth.tar'
=> saved checkpoint './MSDNet/cifar100_4/save_models/checkpoint_076.pth.tar'
Epoch: [77][1/704]	Time 0.331	Data 0.166	Loss 4.62	Acc@1 68.8	Acc@5 95.3
Epoch: [77][11/704]	Time 0.140	Data 0.015	Loss 4.76	Acc@1 67.2	Acc@5 95.3
Epoch: [77][21/704]	Time 0.130	Data 0.008	Loss 5.68	Acc@1 64.1	Acc@5 90.6
Epoch: [77][31/704]	Time 0.127	Data 0.006	Loss 5.46	Acc@1 71.9	Acc@5 87.5
Epoch: [77][41/704]	Time 0.125	Data 0.004	Loss 5.05	Acc@1 70.3	Acc@5 89.1
Epoch: [77][51/704]	Time 0.124	Data 0.004	Loss 5.21	Acc@1 64.1	Acc@5 92.2
Epoch: [77][61/704]	Time 0.124	Data 0.003	Loss 4.76	Acc@1 81.2	Acc@5 90.6
Epoch: [77][71/704]	Time 0.123	Data 0.003	Loss 4.87	Acc@1 70.3	Acc@5 90.6
Epoch: [77][81/704]	Time 0.123	Data 0.002	Loss 4.34	Acc@1 75.0	Acc@5 93.8
Epoch: [77][91/704]	Time 0.123	Data 0.002	Loss 5.29	Acc@1 62.5	Acc@5 89.1
Epoch: [77][101/704]	Time 0.122	Data 0.002	Loss 5.21	Acc@1 76.6	Acc@5 93.8
Epoch: [77][111/704]	Time 0.122	Data 0.002	Loss 4.88	Acc@1 64.1	Acc@5 96.9
Epoch: [77][121/704]	Time 0.122	Data 0.002	Loss 6.52	Acc@1 59.4	Acc@5 93.8
Epoch: [77][131/704]	Time 0.122	Data 0.002	Loss 5.44	Acc@1 62.5	Acc@5 90.6
Epoch: [77][141/704]	Time 0.122	Data 0.001	Loss 6.33	Acc@1 64.1	Acc@5 93.8
Epoch: [77][151/704]	Time 0.122	Data 0.001	Loss 3.97	Acc@1 78.1	Acc@5 98.4
Epoch: [77][161/704]	Time 0.122	Data 0.001	Loss 4.92	Acc@1 75.0	Acc@5 92.2
Epoch: [77][171/704]	Time 0.121	Data 0.001	Loss 5.98	Acc@1 68.8	Acc@5 90.6
Epoch: [77][181/704]	Time 0.121	Data 0.001	Loss 5.11	Acc@1 70.3	Acc@5 95.3
Epoch: [77][191/704]	Time 0.121	Data 0.001	Loss 5.43	Acc@1 65.6	Acc@5 89.1
Epoch: [77][201/704]	Time 0.121	Data 0.001	Loss 5.16	Acc@1 67.2	Acc@5 93.8
Epoch: [77][211/704]	Time 0.121	Data 0.001	Loss 6.08	Acc@1 50.0	Acc@5 92.2
Epoch: [77][221/704]	Time 0.121	Data 0.001	Loss 5.88	Acc@1 65.6	Acc@5 89.1
Epoch: [77][231/704]	Time 0.121	Data 0.001	Loss 5.74	Acc@1 65.6	Acc@5 89.1
Epoch: [77][241/704]	Time 0.121	Data 0.001	Loss 6.47	Acc@1 67.2	Acc@5 92.2
Epoch: [77][251/704]	Time 0.121	Data 0.001	Loss 4.69	Acc@1 67.2	Acc@5 95.3
Epoch: [77][261/704]	Time 0.121	Data 0.001	Loss 4.68	Acc@1 81.2	Acc@5 93.8
Epoch: [77][271/704]	Time 0.121	Data 0.001	Loss 3.91	Acc@1 71.9	Acc@5 96.9
Epoch: [77][281/704]	Time 0.121	Data 0.001	Loss 4.93	Acc@1 68.8	Acc@5 95.3
Epoch: [77][291/704]	Time 0.121	Data 0.001	Loss 4.91	Acc@1 71.9	Acc@5 90.6
Epoch: [77][301/704]	Time 0.121	Data 0.001	Loss 6.63	Acc@1 57.8	Acc@5 95.3
Epoch: [77][311/704]	Time 0.121	Data 0.001	Loss 6.32	Acc@1 65.6	Acc@5 90.6
Epoch: [77][321/704]	Time 0.121	Data 0.001	Loss 5.72	Acc@1 59.4	Acc@5 92.2
Epoch: [77][331/704]	Time 0.121	Data 0.001	Loss 6.31	Acc@1 57.8	Acc@5 85.9
Epoch: [77][341/704]	Time 0.121	Data 0.001	Loss 5.03	Acc@1 75.0	Acc@5 98.4
Epoch: [77][351/704]	Time 0.121	Data 0.001	Loss 4.49	Acc@1 78.1	Acc@5 98.4
Epoch: [77][361/704]	Time 0.121	Data 0.001	Loss 4.75	Acc@1 73.4	Acc@5 89.1
Epoch: [77][371/704]	Time 0.121	Data 0.001	Loss 6.11	Acc@1 65.6	Acc@5 84.4
Epoch: [77][381/704]	Time 0.121	Data 0.001	Loss 5.21	Acc@1 68.8	Acc@5 93.8
Epoch: [77][391/704]	Time 0.121	Data 0.001	Loss 4.76	Acc@1 68.8	Acc@5 95.3
Epoch: [77][401/704]	Time 0.121	Data 0.001	Loss 5.59	Acc@1 65.6	Acc@5 90.6
Epoch: [77][411/704]	Time 0.121	Data 0.001	Loss 4.98	Acc@1 73.4	Acc@5 92.2
Epoch: [77][421/704]	Time 0.121	Data 0.001	Loss 5.38	Acc@1 67.2	Acc@5 85.9
Epoch: [77][431/704]	Time 0.121	Data 0.001	Loss 4.94	Acc@1 67.2	Acc@5 92.2
Epoch: [77][441/704]	Time 0.121	Data 0.001	Loss 4.75	Acc@1 71.9	Acc@5 96.9
Epoch: [77][451/704]	Time 0.121	Data 0.001	Loss 5.77	Acc@1 60.9	Acc@5 93.8
Epoch: [77][461/704]	Time 0.121	Data 0.001	Loss 5.35	Acc@1 70.3	Acc@5 90.6
Epoch: [77][471/704]	Time 0.121	Data 0.001	Loss 4.31	Acc@1 68.8	Acc@5 95.3
Epoch: [77][481/704]	Time 0.121	Data 0.001	Loss 6.00	Acc@1 59.4	Acc@5 84.4
Epoch: [77][491/704]	Time 0.121	Data 0.001	Loss 5.40	Acc@1 71.9	Acc@5 93.8
Epoch: [77][501/704]	Time 0.121	Data 0.001	Loss 4.87	Acc@1 75.0	Acc@5 92.2
Epoch: [77][511/704]	Time 0.121	Data 0.001	Loss 4.98	Acc@1 65.6	Acc@5 93.8
Epoch: [77][521/704]	Time 0.121	Data 0.001	Loss 4.65	Acc@1 65.6	Acc@5 95.3
Epoch: [77][531/704]	Time 0.121	Data 0.001	Loss 3.91	Acc@1 76.6	Acc@5 98.4
Epoch: [77][541/704]	Time 0.121	Data 0.001	Loss 4.77	Acc@1 67.2	Acc@5 96.9
Epoch: [77][551/704]	Time 0.121	Data 0.001	Loss 6.11	Acc@1 62.5	Acc@5 92.2
Epoch: [77][561/704]	Time 0.121	Data 0.001	Loss 5.16	Acc@1 67.2	Acc@5 90.6
Epoch: [77][571/704]	Time 0.121	Data 0.001	Loss 4.23	Acc@1 70.3	Acc@5 95.3
Epoch: [77][581/704]	Time 0.121	Data 0.001	Loss 5.81	Acc@1 62.5	Acc@5 93.8
Epoch: [77][591/704]	Time 0.121	Data 0.001	Loss 6.79	Acc@1 57.8	Acc@5 90.6
Epoch: [77][601/704]	Time 0.121	Data 0.001	Loss 5.68	Acc@1 68.8	Acc@5 87.5
Epoch: [77][611/704]	Time 0.121	Data 0.001	Loss 5.81	Acc@1 59.4	Acc@5 89.1
Epoch: [77][621/704]	Time 0.121	Data 0.001	Loss 4.28	Acc@1 62.5	Acc@5 96.9
Epoch: [77][631/704]	Time 0.121	Data 0.001	Loss 5.65	Acc@1 68.8	Acc@5 95.3
Epoch: [77][641/704]	Time 0.121	Data 0.001	Loss 3.89	Acc@1 81.2	Acc@5 96.9
Epoch: [77][651/704]	Time 0.121	Data 0.001	Loss 4.78	Acc@1 70.3	Acc@5 95.3
Epoch: [77][661/704]	Time 0.121	Data 0.001	Loss 5.85	Acc@1 70.3	Acc@5 89.1
Epoch: [77][671/704]	Time 0.121	Data 0.001	Loss 6.59	Acc@1 56.2	Acc@5 87.5
Epoch: [77][681/704]	Time 0.121	Data 0.001	Loss 4.53	Acc@1 73.4	Acc@5 93.8
Epoch: [77][691/704]	Time 0.121	Data 0.001	Loss 5.20	Acc@1 68.8	Acc@5 96.9
Epoch: [77][701/704]	Time 0.121	Data 0.001	Loss 5.87	Acc@1 68.8	Acc@5 92.2
Epoch: [1/79]	Time 0.101	Data 0.086	Loss 8.0279	Acc@1 48.4375	Acc@5 82.8125
Epoch: [11/79]	Time 0.024	Data 0.012	Loss 8.1302	Acc@1 53.1250	Acc@5 82.8125
Epoch: [21/79]	Time 0.021	Data 0.008	Loss 5.5677	Acc@1 65.6250	Acc@5 89.0625
Epoch: [31/79]	Time 0.019	Data 0.007	Loss 7.3830	Acc@1 64.0625	Acc@5 84.3750
Epoch: [41/79]	Time 0.019	Data 0.006	Loss 6.8916	Acc@1 56.2500	Acc@5 85.9375
Epoch: [51/79]	Time 0.018	Data 0.006	Loss 7.0668	Acc@1 54.6875	Acc@5 81.2500
Epoch: [61/79]	Time 0.018	Data 0.006	Loss 7.7587	Acc@1 46.8750	Acc@5 85.9375
Epoch: [71/79]	Time 0.018	Data 0.005	Loss 7.3818	Acc@1 50.0000	Acc@5 85.9375
 * prec@1 48.060 prec@5 78.660
 * prec@1 51.680 prec@5 82.560
 * prec@1 55.040 prec@5 84.760
 * prec@1 56.680 prec@5 86.020
Current best validation last_bloc_accuracy 58.26
Namespace(MIE=False, arch='msdnet', base=1, batch_size=64, bnFactor=[1, 2, 4], bottleneck=True, compute_only_laplace=False, data='cifar100', data_root='./CIFAR100/', decay_rate=0.1, epochs=300, evalmode=None, evaluate_from=None, gpu=None, grFactor=[1, 2, 4], growthRate=6, laplace=False, laplace_temperature=1.0, lr=0.1, lr_type='multistep', momentum=0.9, nBlocks=4, nChannels=16, nScales=3, n_flops=[6859876.0, 14350024.0, 26127404.0, 38042768.0], n_mc_samples=1, num_classes=100, optimize_temperature=False, optimize_var0=False, optimizer='sgd', print_freq=10, prune='max', reduction=0.5, resume=None, save='./MSDNet/cifar100_4', seed=0, splits=['train', 'val', 'test'], start_epoch=0, step=1, stepmode='lin_grow', temperature=1.0, use_valid=True, var0=2.0, weight_decay=0.0001, workers=1)
=> saving checkpoint './MSDNet/cifar100_4/save_models/checkpoint_077.pth.tar'
=> saved checkpoint './MSDNet/cifar100_4/save_models/checkpoint_077.pth.tar'
Epoch: [78][1/704]	Time 0.334	Data 0.167	Loss 5.69	Acc@1 67.2	Acc@5 90.6
